kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_sma,koi_model_snr,koi_num_transits,koi_max_mult_ev,koi_max_sngle_ev,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_smass,koi_count,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
K03920.01,FALSE POSITIVE,14.46993942,7.455,1235.3,85.84,0.1345,41.9,186,29.385788,12.960104,1713,2033.61,4735,2.715,9.043,1.549,1,0,1,1,1
K03921.01,FALSE POSITIVE,1.278555003,1.4247,1478,5.19,0.0223,93.8,886,30.504457,3.9259245,1515,1241.92,5636,4.557,0.827,0.899,1,0,1,0,0
K01972.02,CONFIRMED,1.226223959,2.1689,56.1,1,0.0218,18.9,1072,16.726923,4.4948196,2024,3973.86,5855,4.148,1.34,0.92,2,0,0,0,0
K03695.01,FALSE POSITIVE,2.244600029,1.9204,8611,27.47,0.0304,42.6,596,183.29909,18.427784,1190,475.37,5256,4.502,0.802,0.745,1,0,1,0,0
K03696.01,FALSE POSITIVE,181.8521773,5.7725,27559,46.38,0.6523,293.8,7,272.41782,127.5528,333,2.91,6063,4.476,1.012,1.117,1,0,1,0,0
K03697.01,FALSE POSITIVE,223.1127475,8.9683,11538.8,46.33,0.7194,224.5,6,275.98407,137.5519,332,2.87,6211,4.389,1.056,0.993,1,0,1,0,0
K03698.01,FALSE POSITIVE,15.64064161,6.4524,273309,77.18,0.134,206.3,30,764.9111,201.78557,921,169.73,6517,4.279,1.374,1.313,1,0,1,0,0
K02029.03,CONFIRMED,6.8873113,2.214,85.3,0.72,0.0657,8.1,189,11.155626,5.130343,788,90.91,5208,4.563,0.772,0.796,4,0,0,0,0
K03773.01,FALSE POSITIVE,1.103978,0.74,,,,,562,546.562,62.209526,,105.8,,,,,1,0,1,1,0
K07802.01,FALSE POSITIVE,43.8496474,2.217,452.3,21.42,0.2921,8.3,31,7.341654,3.535388,1286,645.68,4893,2.644,10.363,1.725,1,1,0,0,0
K03775.01,FALSE POSITIVE,0.752158047,2.42733,37878.8,106.66,0.0175,510,824,1295.1615,120.30727,2869,15978.36,5770,3.844,2.221,1.255,1,0,1,0,0
K03776.01,FALSE POSITIVE,3.796488133,11.0659,3007.6,40.83,0.049,193.4,302,215.0185,58.502907,1233,547.94,6137,4.46,1.018,1.086,1,0,1,1,1
K03777.01,CANDIDATE,17.7476059,5.066,877,146.63,0.1904,7.6,63,128.53241,24.277761,1998,3768.37,8992,3.535,4.832,2.922,1,0,0,0,0
K03852.01,FALSE POSITIVE,1.233076007,12.506,1392.4,31.39,0.0218,129.3,1087,27.583647,3.8401005,1513,1237.97,5602,4.571,0.817,0.913,1,0,0,1,0
K03853.01,FALSE POSITIVE,21.5135234,77.983,1583.8,534.47,0.165,171.5,31,63.583965,23.669495,1006,242.54,5088,3.508,3.318,1.294,1,0,1,0,0
K07784.01,FALSE POSITIVE,19.4444573,5.509,182.3,1.53,0.1477,7.1,59,7.448767,3.5745072,749,74.47,6278,4.425,1.081,1.132,1,1,0,0,0
K03854.01,FALSE POSITIVE,1.1910489,1.3738,1391.1,22.76,0.0192,46.1,1123,45.96657,5.8768644,1348,781.99,5089,4.58,0.693,0.666,1,0,1,0,0
K03855.01,FALSE POSITIVE,0.546248198,2.1081,114528,54.23,0.0131,263.1,1136,266.62195,30.262081,2227,5820.72,5780,4.438,1,1,1,0,1,0,0
K02059.02,CANDIDATE,2.18565886,1.966,35.6,0.44,0.0307,11.1,582,8.401053,3.7120612,1087,329.49,4997,4.598,0.746,0.806,2,0,0,0,0
K03856.01,FALSE POSITIVE,1.811966339,3.792,408.1,95.19,0.0343,36.3,746,47.821247,6.9085007,2573,10360.38,5904,3.602,3.348,1.635,1,0,1,1,0
K03922.01,FALSE POSITIVE,66.1539783,5.896,6951,9.69,0.3283,57.7,9,1173.9052,534.6117,468,11.3,6077,4.471,0.999,1.077,1,0,1,0,0
K03923.01,FALSE POSITIVE,158.3226379,2.1881,4863,25.41,0.4719,34.5,6,31.495008,15.178174,211,0.47,4340,4.67,0.572,0.557,1,0,1,0,0
K00435.04,CONFIRMED,3.93276627,2.9403,234.9,1.5,0.047,30.7,324,24.820826,4.997556,1140,399.84,5688,4.415,0.971,0.895,6,0,0,0,0
K02094.02,CONFIRMED,198.680859,8.282,645.4,2.79,0.6364,16.6,7,12.916696,6.3650465,297,1.83,5330,4.366,1.013,0.869,2,0,0,0,0
K03924.01,FALSE POSITIVE,1.592634161,8.9488,155156,100.2,0.0292,1207.6,389,3630.369,532.2465,2255,6128.09,6574,4.061,1.768,1.317,1,0,1,0,0
K03699.01,FALSE POSITIVE,3.31577795,4.2349,94567,27.77,0.0415,124.6,101,356.52017,57.82246,1104,349.78,5528,4.516,0.849,0.864,1,0,1,0,0
K03700.01,FALSE POSITIVE,2.990252395,7.8462,216437,89.85,0.0407,541.7,210,1437.7357,154.28685,1264,603.02,5780,4.438,1,1,1,0,1,0,0
K03701.01,FALSE POSITIVE,2.08043378,7.708,6861.2,510.48,0.0334,289.1,645,1472.018,167.78061,1629,1661.27,6377,4.399,1.119,1.147,1,0,1,1,1
K03702.01,FALSE POSITIVE,4.944046127,4.50334,112503,54.29,0.0569,537.2,123,883.0695,176.37321,1069,308.53,5780,4.438,1,1,1,0,1,0,0
K03703.01,FALSE POSITIVE,4.464565251,4.0221,74112,43.21,0.0522,286.4,140,545.42145,81.903435,1024,259.97,5743,4.553,0.853,0.949,1,0,1,0,0
K03704.01,FALSE POSITIVE,1.523298835,5.9083,195071,38.95,0.0241,174.4,281,792.79065,102.41986,1404,919.42,5311,4.469,0.866,0.804,1,0,1,0,0
K03778.01,FALSE POSITIVE,3.539631353,1.5372,1229.7,39.34,0.0514,163.5,267,179.43181,17.5159,2214,5689.3,7021,3.759,2.629,1.447,1,0,1,0,0
K03779.01,FALSE POSITIVE,6.195861785,2.6078,3509.8,215.89,0.0638,83.5,180,129.729,28.836348,883,143.74,5608,4.573,0.813,0.909,1,0,1,1,0
K07803.01,FALSE POSITIVE,0.566805514,4.367,85.3,0.82,0.0127,25.1,2366,8.469695,3.6166086,1920,3193.9,5115,4.439,0.917,0.842,1,1,0,1,1
K03780.01,FALSE POSITIVE,27.961084,3.8741,6268.2,21.5,0.1916,106,4,111.612656,78.71923,796,94.86,6770,4.249,1.361,1.204,1,0,1,0,0
K03782.01,FALSE POSITIVE,186.5168116,3.1968,5752.4,37.5,0.7185,126.9,5,105.792076,56.952072,452,9.83,5018,3.639,2.99,1.421,1,0,1,0,0
K03783.01,FALSE POSITIVE,197.1455327,2.1145,5664,72.16,0.7904,56.8,6,99.170364,49.208195,498,14.53,7214,4.093,1.935,1.69,1,0,1,0,0
K03857.01,FALSE POSITIVE,0.532087933,3.45028,510366,74.83,0.0129,1069.5,0,1011.09174,62.5575,2247,6002.61,5780,4.438,1,1,1,1,0,0,0
K03858.01,FALSE POSITIVE,3.204222652,2.7952,898.4,23.55,0.0397,45.5,418,39.1408,5.5531917,979,217.46,5139,4.609,0.741,0.825,1,0,1,1,0
K03859.01,FALSE POSITIVE,0.687898282,3.96401,293505,55.58,0.0153,1571.6,0,1777.0056,176.45541,2062,4267.13,5780,4.438,1,1,1,1,0,0,0
K03860.01,FALSE POSITIVE,2.178154774,3.5302,662.6,19.46,0.0303,89.2,616,43.467255,7.823546,1180,457.16,5515,4.624,0.712,0.785,1,0,1,1,1
K03861.01,FALSE POSITIVE,0.99466172,1.576,1370.5,31.84,0.0182,21.5,1351,34.991142,4.9155297,1898,3078.85,5750,4.332,1.021,0.816,1,0,1,1,0
K03862.01,FALSE POSITIVE,359.00688,32.16,2015.8,28.57,0.9456,35.3,4,30.153585,22.019508,237,0.74,5715,4.537,0.834,0.873,2,1,0,1,1
K03928.01,CONFIRMED,1.138548215,2.1482,66.2,1.45,0.022,31.5,1178,25.864851,3.5455213,2537,9805.45,6520,4.01,1.713,1.094,1,0,0,0,0
K03929.01,FALSE POSITIVE,121.0598037,3.112,1563,1680.99,0.5714,16.6,24,31.867895,21.021004,1792,2437.81,3942,1.101,60.688,1.696,1,0,1,1,0
K07790.01,FALSE POSITIVE,0.721335207,1.509,31.8,0.54,0.0158,12,1857,8.377069,3.3992531,2162,5166.26,6328,4.489,0.948,1.012,1,0,0,1,0
K03930.01,FALSE POSITIVE,3.28274272,8.9,292.8,1.85,0.0408,68.2,413,24.32057,3.9228513,1136,392.7,5741,4.533,0.82,0.837,1,1,0,1,0
K03931.01,FALSE POSITIVE,1.231361934,5.433,471,2.93,0.0217,94.7,1091,25.113312,4.1423044,1839,2707.51,6095,4.378,1.016,0.9,1,0,1,1,1
K02098.02,CONFIRMED,89.7224125,10.963,263.7,2.21,0.394,25.6,13,18.859211,7.40203,508,15.69,6429,4.241,1.262,1.011,2,0,0,0,0
K01986.02,CONFIRMED,7.12766417,2.491,229.2,1.21,0.0692,16,187,13.530321,3.1910152,784,89.24,5159,4.548,0.821,0.868,2,0,0,0,0
K03705.01,FALSE POSITIVE,2.080431782,7.4997,894203,345.7,0.0387,1585.2,0,9631.165,996.38525,2719,12956.98,8344,4.04,2.115,1.79,1,0,1,0,0
K07796.01,CANDIDATE,3.52364689,3.439,74.2,0.94,0.0469,8.5,382,8.78479,3.3276923,1330,739.8,6269,4.412,1.085,1.106,1,0,0,0,0
K03706.01,FALSE POSITIVE,1.157804607,4.66082,605713,118.11,0.0231,1837.9,0,5796.7534,684.9937,2255,6116.99,6510,4.219,1.425,1.228,1,1,0,0,0
K03707.01,FALSE POSITIVE,19.979098,10.5638,38418,22.98,0.1399,449.1,30,387.69925,93.440445,739,70.59,5907,4.296,1.126,0.915,1,0,1,0,0
K03708.01,FALSE POSITIVE,1.433262401,6.2205,428557,136.47,0.0281,599.8,0,2507.0483,194.36592,2691,12427.14,7311,4.013,1.959,1.442,1,0,1,0,0
K03784.01,FALSE POSITIVE,23.8706941,3.4812,6386.3,49.6,0.1628,114.8,4,106.91688,59.95881,711,60.38,6022,4.308,1.166,1.007,1,0,1,0,0
K02029.04,CANDIDATE,4.78850084,2.099,66.5,0.63,0.0515,7.2,251,9.918391,3.9266844,889,147.95,5208,4.563,0.772,0.796,4,0,0,0,0
K07804.01,FALSE POSITIVE,0.566769068,3.011,40,1.06,0.0127,14.9,2358,12.520057,3.6484218,2661,11897.94,5496,3.998,1.533,0.853,1,1,0,1,1
K03785.01,FALSE POSITIVE,6.2820426,7.941,1413,23.76,0.0797,103.3,350,197.13326,33.76541,2021,3938.81,6635,3.511,3.798,1.705,1,1,0,0,0
K03786.01,FALSE POSITIVE,0.97430309,2.1088,34976,37.62,0.0183,224,776,435.6346,100.92074,1643,1728.18,5688,4.583,0.786,0.87,1,0,1,0,0
K03787.01,CANDIDATE,141.7340306,1.5851,7736.4,10.3,0.5185,157.4,8,109.16092,46.353485,329,2.77,5606,4.478,0.918,0.924,1,0,0,0,0
K03862.02,FALSE POSITIVE,119.686505,29.33,842.7,23,0.4546,27.1,8,19.132133,11.262303,341,3.21,5715,4.537,0.834,0.873,2,1,0,1,1
K03863.01,FALSE POSITIVE,53.556625,16.18,3963,26.31,0.3551,22.1,24,43.35713,11.5393305,1076,317.03,7643,3.639,3.618,2.082,1,1,0,0,0
K07785.01,CANDIDATE,433.220461,2.725,725.1,2.07,1.0084,9.5,4,7.635565,4.5372734,203,0.4,5232,4.519,0.777,0.727,1,0,0,0,0
K03864.01,CONFIRMED,1.210693626,1.434,159.1,0.99,0.0203,41.6,881,29.148912,5.5344315,1351,784.51,5014,4.559,0.756,0.756,2,0,0,0,0
K02061.02,CONFIRMED,1.090011003,1.5,174.8,1.04,0.0197,12.6,1167,10.515363,4.0664473,1402,911.28,5081,4.596,0.77,0.864,2,0,0,0,0
K03864.02,CANDIDATE,18.2572722,3.434,157.5,0.94,0.1236,17.3,59,10.208249,4.298752,547,21.16,5014,4.559,0.756,0.756,2,0,0,0,0
K01905.03,CONFIRMED,34.2115022,4.947,273.8,1.15,0.1894,20.7,39,13.950242,4.961499,427,7.82,4955,4.61,0.721,0.774,3,0,0,0,0
K03630.01,FALSE POSITIVE,7.061149921,3.33515,131257,43.71,0.0683,631.5,92,1151.6815,193.84457,842,118.87,5585,4.564,0.798,0.852,1,0,1,0,0
K03631.01,FALSE POSITIVE,2.682767439,4.58143,394412,70.67,0.0379,508.4,235,1816.9331,213.28207,1310,695.41,5780,4.438,1,1,1,0,1,0,0
K03632.01,FALSE POSITIVE,3.711012492,3.3394,7559.8,46.24,0.0478,257.4,360,848.8877,144.28458,1310,695.05,6141,4.365,1.117,1.051,1,0,1,1,1
K03633.01,FALSE POSITIVE,1.780982447,3.4297,357695,60.45,0.0288,324,349,1986.1531,293.65778,1502,1204.3,5780,4.438,1,1,1,0,1,1,0
K03634.01,FALSE POSITIVE,1.815632406,3.35773,61573.6,108.78,0.0395,1413.9,186,4258.92,492.16312,3429,32652.55,9954,4.07,2.408,2.485,1,0,1,0,0
K03709.01,FALSE POSITIVE,205.5833309,6.0353,24872,42.69,0.6826,216.1,7,275.90085,120.94677,323,2.58,6328,4.516,0.915,1,1,0,1,0,0
K03710.01,FALSE POSITIVE,4.309067482,2.21,23647,101.41,0.0474,82,137,295.8657,40.764496,882,142.6,4897,4.526,0.789,0.761,1,0,1,0,0
K07797.01,FALSE POSITIVE,36.4721523,2.673,52.6,0.7,0.2145,7.7,35,7.8202724,3.2037315,527,18.29,5853,4.529,0.895,0.99,1,0,0,1,1
K03711.01,FALSE POSITIVE,111.0396205,25.751,9356.2,8.6,0.4038,201.9,12,520.8559,257.82126,335,2.97,5470,4.509,0.777,0.71,1,0,1,1,0
K03712.01,FALSE POSITIVE,3.187087241,7.2897,129093,928.96,0.0598,197,164,767.7464,99.290016,4037,62743.06,4599,2.137,23.673,2.799,1,0,1,0,0
K03713.01,FALSE POSITIVE,1.023470248,2.3804,129526,100.39,0.0199,262.2,607,1002.6385,77.48953,1807,2522.39,5780,4.438,1,1,1,0,1,0,0
K03714.01,FALSE POSITIVE,0.875267982,1.6038,11701,39.19,0.0162,44.9,648,48.711205,9.449987,1910,3157.34,5821,4.402,0.898,0.742,1,0,1,0,0
K03788.01,FALSE POSITIVE,5.55260695,4.1178,727.6,2674.69,0.0601,60.7,114,711.0138,158.3312,6436,404932.04,3306,0.273,116.965,0.935,1,0,1,0,0
K03789.01,FALSE POSITIVE,2.347479696,26.25,81996,60.5,0.034,261.1,573,25.107641,13.670988,1502,1207.51,5891,4.305,1.138,0.953,1,1,0,0,1
K07805.01,FALSE POSITIVE,1.13353095,3.17,18.5,0.49,0.0216,11.1,1187,7.2643948,4.0540066,2006,3840.87,6318,4.36,1.121,1.046,1,0,1,0,1
K03790.01,FALSE POSITIVE,0.890745373,1.9215,120034,36.92,0.0182,239.6,702,393.88556,35.15732,1892,3015.62,5780,4.438,1,1,1,0,1,1,1
K03791.01,CONFIRMED,440.7843755,21.693,2579,7.23,1.1455,181,4,79.50336,45.36241,308,2.14,6340,4.163,1.393,1.031,2,0,0,0,0
K03792.01,FALSE POSITIVE,2.723858181,1.4313,5497,7.13,0.0344,23.8,244,170.29684,29.123955,900,154.53,4416,4.57,0.733,0.728,1,0,1,0,0
K03793.01,FALSE POSITIVE,0.635441862,1.9827,147609,56.3,0.0145,317.1,978,1293.5813,113.846985,2118,4750.98,5780,4.438,1,1,1,1,0,0,0
K03865.01,FALSE POSITIVE,3.255189932,2.7117,119.2,1.39,0.0427,38.3,414,27.806814,5.5621457,1390,880.52,5807,4.23,1.256,0.977,1,0,1,1,0
K03866.01,FALSE POSITIVE,2.531140101,20.399,11786.5,32.12,0.0342,304.2,458,19.587814,7.995049,1100,346.06,5325,4.607,0.75,0.84,1,0,1,1,1
K03867.01,CONFIRMED,0.938750221,1.3568,280.7,1.46,0.0185,47.4,1427,38.891384,4.5827007,1676,1874.28,5497,4.527,0.886,0.964,1,0,0,0,0
K03868.01,FALSE POSITIVE,2.992704682,1.2585,361.1,7.86,0.0491,39.9,448,35.13885,5.389117,2328,6932.19,5908,3.497,3.915,1.755,1,0,1,1,0
K03869.01,FALSE POSITIVE,6.12810722,2.824,2336,39.52,0.0744,17.5,216,37.423534,6.6188126,1513,1237.9,7245,4.158,1.667,1.46,1,0,1,0,0
K03635.01,FALSE POSITIVE,2.115511511,8.5116,25805,36.16,0.0281,153.3,537,1857.7231,553.83307,897,152.34,4188,4.615,0.661,0.656,1,0,1,1,1
K03636.01,FALSE POSITIVE,2.446736567,5.0201,415859,71.52,0.0356,1037.3,256,2132.9998,242.03134,1351,788.17,5780,4.438,1,1,1,0,1,0,0
K03637.01,FALSE POSITIVE,21.3779536,24.872,255244,173.18,0.1447,101.9,0,742.61383,306.1492,1062,300.32,4905,3.3,3.484,0.883,1,0,1,0,0
K03638.01,FALSE POSITIVE,4.350460215,2.5276,50424,533.08,0.0552,247.2,143,1089.3527,140.194,1472,1107.34,6585,4.208,1.416,1.185,1,0,1,0,0
K03639.01,FALSE POSITIVE,22.77194512,10.1995,30246,251.93,0.1468,208.6,47,916.9888,264.02286,1254,584.54,5073,3.02,4.61,0.812,1,0,1,1,1
K01915.02,CONFIRMED,67.844689,11.757,211.2,2.65,0.3473,18.9,22,11.233441,4.5720525,592,29.08,5878,4.005,1.812,1.212,2,0,0,0,0
K01992.02,CONFIRMED,27.3214242,4.836,279.6,3.61,0.1777,14.9,46,11.854798,3.666248,705,58.35,5592,4.115,1.451,1,3,0,0,0,0
K03715.01,FALSE POSITIVE,9.84883968,5.7425,22012,63.42,0.0955,236.6,25,213.81245,53.926098,1134,390.19,6938,4.281,1.31,1.198,1,0,1,0,0
K03716.01,FALSE POSITIVE,10.23335969,7.55,,,,,132,42.023613,11.7870655,,,,,,,2,1,0,0,0
K03717.01,FALSE POSITIVE,227.6625222,5.5072,13894.8,44.24,0.7201,227.5,6,199.18625,96.190254,319,2.46,6124,4.414,1.007,0.959,1,0,1,0,0
K03718.01,FALSE POSITIVE,1.06100873,2.6715,6367.1,9.14,0.0193,174.9,1074,448.16425,59.39428,1568,1434.99,5080,4.417,0.947,0.855,1,0,1,1,1
K03719.01,FALSE POSITIVE,0.623393802,1.40392,30192.2,28.21,0.0123,867.8,1680,1162.0043,72.833176,1379,849.08,4330,4.628,0.639,0.632,1,0,1,0,0
K03794.01,CONFIRMED,0.65355361,1.63,4595.9,22.95,0.0129,217.4,2040,156.91629,17.320908,1437,1004.07,4550,4.622,0.66,0.666,1,0,0,0,0
K02034.02,CONFIRMED,2.3702932,1.666,224.8,1.29,0.0344,7,348,9.094969,3.329402,1256,588.1,5668,4.545,0.868,0.963,2,0,0,0,0
K07806.01,FALSE POSITIVE,0.566793534,4.714,92.4,122.64,0.0146,40.4,2371,13.638375,4.0899677,14667,10947554.55,3420,0.269,138.056,1.291,1,0,1,0,1
K03795.01,FALSE POSITIVE,1.873380717,10.1083,538716,89.79,0.0294,1513.7,422,8548.616,1740.5138,1669,1830.27,5992,4.283,1.171,0.96,1,0,1,0,0
K03796.01,FALSE POSITIVE,1.87337894,9.1328,5444,51.11,0.0292,223.1,725,706.30725,81.88258,2925,17342.01,4740,2.9,5.721,0.949,1,0,1,1,1
K03797.01,FALSE POSITIVE,7.50023955,2.916,273.2,21.06,0.0754,29,143,33.801666,21.286016,901,155.6,5849,4.517,0.919,1.014,1,0,1,1,0
K03870.01,FALSE POSITIVE,23.6270348,11.481,8433,21.71,0.1499,78.4,25,65.850716,23.727076,560,23.17,5305,4.477,0.857,0.805,1,0,1,0,0
K03871.01,FALSE POSITIVE,0.716709897,0.7466,932.5,66.73,0.0146,47.6,1865,33.366905,6.0762014,3124,22605.13,5173,3.471,2.742,0.811,1,1,0,0,0
K03872.01,FALSE POSITIVE,2.248063246,5.1297,631.7,30.38,0.0353,87.9,475,43.34529,10.962096,1566,1421.38,6325,4.409,1.112,1.157,1,0,1,1,1
K03873.01,FALSE POSITIVE,63.3278636,47.0744,11515,54.17,0.3047,619.6,23,58.87434,22.31733,896,152.49,4919,2.979,5.198,0.938,1,1,0,0,0
K02076.02,CONFIRMED,219.3215562,12.4124,3628.7,6.11,0.7391,93.8,5,55.7129,30.562717,313,2.27,6063,4.476,1.012,1.117,2,0,0,0,0
K03640.01,FALSE POSITIVE,245.4382021,14.502,11311.6,19.17,0.731,844.7,6,571.74677,271.0398,289,1.66,5637,4.383,0.99,0.866,1,0,1,0,0
K03641.01,FALSE POSITIVE,178.4129899,2.9298,37510,33.24,0.634,535.1,8,616.24414,302.33316,361,4,6078,4.346,1.148,1.064,2,0,1,0,0
K03641.02,FALSE POSITIVE,178.44973,12.86,,,,,8,10.351632,4.8043222,,,,,,,2,1,1,0,0
K03642.01,FALSE POSITIVE,2.192004364,3.075,99583,37.56,0.0301,298.7,285,1443.7096,201.22292,1118,369.54,5306,4.642,0.687,0.765,1,0,1,0,0
K03643.01,FALSE POSITIVE,3.900109346,3.9037,126194,40.37,0.047,448,162,1564.6682,199.17926,1160,427.83,5791,4.424,0.969,0.91,1,0,1,0,0
K03644.01,FALSE POSITIVE,1.471060209,4.3708,148439,165.15,0.0318,563,235,4624.7104,703.5624,3693,43941.18,8749,3.806,2.911,1.979,2,0,1,0,0
K03644.02,FALSE POSITIVE,0.73553763,2,,,,,,,,,,,,,,2,1,1,0,0
K03720.01,FALSE POSITIVE,213.3990406,6.5043,13929.5,35.2,0.7882,370.9,7,272.5018,114.80503,468,11.32,6960,4.069,1.83,1.435,1,0,1,0,0
K03721.01,FALSE POSITIVE,6.40802979,2.9288,7784.1,51.44,0.068,108.2,15,220.94595,71.1042,1157,424.01,6261,4.293,1.194,1.017,1,0,1,0,0
K03722.01,CANDIDATE,2.38920105,3.15,,,,,562,424.31717,40.32729,,752.42,,,,,1,0,0,0,0
K03723.01,FALSE POSITIVE,0.962835804,4.9844,14328.4,458.02,0.0197,209.2,1399,1250.0057,595.42206,7100,602806.92,3982,1.464,32.244,1.104,1,1,0,0,1
K03724.01,FALSE POSITIVE,4.639602084,3.4636,25079,19.96,0.052,131,136,375.24503,51.303,1285,643.95,6078,4.223,1.194,0.868,1,0,1,0,0
K03798.01,FALSE POSITIVE,2.991885335,7.4319,1356.9,3.94,0.0369,160.2,445,175.87105,43.630314,1209,505.77,5750,4.464,0.839,0.747,1,0,1,1,1
K03799.01,FALSE POSITIVE,1.327471395,5.2334,5673.8,7.08,0.0213,218.7,861,451.7497,76.56943,1395,892.4,5232,4.519,0.777,0.727,1,0,1,1,0
K07807.01,FALSE POSITIVE,0.566792595,2.637,19.9,0.5,0.0132,9.4,2368,8.568271,3.940297,2548,10020.28,6277,4.322,1.121,0.961,1,0,0,1,1
K03800.01,FALSE POSITIVE,1.247156944,2.6779,134761,26042.9,0.0252,92.4,200,1831.0682,200.2326,4120,68223.38,4770,2.605,9.67,1.373,1,0,1,0,0
K03801.01,CANDIDATE,288.3128666,5.419,11181,13.21,0.846,96.8,5,95.7085,50.98147,300,1.93,5672,4.252,1.22,0.969,1,0,0,0,0
K03802.01,FALSE POSITIVE,2.119100054,8.2163,1651.1,34.34,0.0337,195.7,507,300.82666,41.63051,1571,1435.29,6292,4.426,1.078,1.129,1,0,1,1,1
K03874.01,FALSE POSITIVE,1.466535757,0.8222,1346.4,4.28,0.0246,86.1,1825,37.948864,5.890401,1671,1849.31,5888,4.387,1.02,0.924,1,0,1,0,0
K03875.01,FALSE POSITIVE,8.870415578,1.2864,873.1,39.46,0.0807,43.8,72,39.57395,10.052048,1151,414.26,6022,4.027,1.514,0.888,1,0,1,0,0
K07786.01,FALSE POSITIVE,1.49131759,4.721,25.8,1.26,0.0279,10.3,903,7.7066283,3.3262906,2475,8873.77,6014,3.782,2.429,1.303,1,0,0,1,0
K03876.01,CONFIRMED,19.57783279,1.9857,432.6,1.96,0.1409,37.2,72,31.900154,6.975619,621,35.14,5620,4.533,0.884,0.971,1,0,0,0,0
K03877.01,FALSE POSITIVE,3.04476607,9.568,272.6,15.7,0.0398,67,448,34.67213,5.264446,1126,379.01,5627,4.568,0.818,0.91,1,0,1,1,1
K03878.01,CONFIRMED,70.9672087,6.9623,784.7,2.84,0.3392,69.3,16,31.67353,11.8449955,438,8.66,5818,4.464,0.986,1.032,2,0,0,0,0
K03645.01,FALSE POSITIVE,4.45543346,5.116,245681,51.69,0.0531,508.6,353,1942.4447,204.35225,1106,354.27,5780,4.438,1,1,1,0,1,0,0
K03646.01,FALSE POSITIVE,14.32388995,4.83729,69071.6,45.93,0.115,834.3,44,1197.7502,240.50336,720,63.62,5853,4.529,0.895,0.99,2,0,1,1,0
K03647.01,FALSE POSITIVE,20.42723232,3.46429,121813,601.32,0.148,526.6,22,823.66846,243.7305,749,74.27,6167,4.354,1.121,1.032,1,0,1,0,0
K07791.01,CANDIDATE,106.18732,10.29,266.1,231.85,0.4546,8.6,3,13.7167635,10.19231,2660,11829.18,3287,0.114,152.969,1.11,1,0,0,0,0
K01922.03,CONFIRMED,105.6552651,9.39,1366.9,4.22,0.4389,42.3,12,31.695293,12.972715,407,6.51,5741,4.331,1.136,1.01,3,0,0,0,0
K03648.01,FALSE POSITIVE,4.029803201,4.4301,191073,47.58,0.0501,352.3,153,1234.3845,185.69005,1233,545.64,6024,4.385,1.078,1.028,1,0,1,0,0
K03649.01,FALSE POSITIVE,1.303858554,4.36797,126636,73.29,0.0238,904,479,3417.2737,288.45364,2080,4438.11,6282,4.207,1.343,1.057,1,0,1,1,0
K00416.03,CANDIDATE,9.74765878,2.62,102,0.78,0.0834,11.6,131,9.186811,3.2234163,679,50.3,5176,4.612,0.738,0.826,4,0,0,0,0
K02004.02,CONFIRMED,3.18899015,2.722,66.2,0.98,0.0434,18.4,416,15.672577,4.348954,1309,693.65,5700,4.327,1.176,1.071,3,0,0,0,0
K07798.01,CANDIDATE,309.89103,16.4,321.3,2.15,0.9485,10.7,4,7.221774,4.537903,314,2.3,6450,4.386,1.155,1.183,1,0,0,0,0
K03725.01,FALSE POSITIVE,1.570518376,3.2035,2213.2,450.76,0.0385,76.7,681,365.53564,33.035736,4106,67267.85,5314,2.782,11.82,3.083,1,0,1,0,0
K03726.01,FALSE POSITIVE,115.9943364,2.4136,37571,13.66,0.4185,102.4,10,245.62495,91.657845,265,1.16,4530,4.566,0.735,0.725,1,0,1,0,0
K03727.01,FALSE POSITIVE,0.623441636,1.46001,19340.5,29.19,0.0123,164.7,1814,1084.5835,74.91694,1711,2025.22,5319,4.612,0.654,0.638,1,0,1,0,0
K03803.01,FALSE POSITIVE,14.5417471,5.6067,1088.6,163.25,0.1308,71.2,90,70.884125,67.485466,1494,1176.23,5032,3.042,5.922,1.41,1,0,1,1,1
K03804.01,FALSE POSITIVE,2.81753381,2.1551,3836,52.91,0.0381,39.3,32,116.50082,30.209982,1494,1180.61,6313,4.325,1.098,0.929,1,0,1,0,0
K02039.02,CONFIRMED,0.762132307,1.22,63.7,0.75,0.0162,11.5,1656,12.593084,3.0928328,1872,2913.14,5594,4.489,0.934,0.981,2,0,0,0,0
K03805.01,FALSE POSITIVE,56.6993107,7.0706,5824.7,539.16,0.3702,76.3,19,43.611156,18.854288,1261,598.36,4727,2.497,13.547,2.1,1,0,0,1,0
K03806.01,FALSE POSITIVE,161.252247,23.467,2185.9,4.49,0.5299,84.1,7,65.52295,35.168217,303,2,5555,4.502,0.811,0.762,1,1,0,1,1
K03879.01,FALSE POSITIVE,0.867719291,6.323,2651.8,37.79,0.0179,157.1,1545,467.77933,60.612396,2106,4662.2,6220,4.398,1.056,1.013,1,1,0,1,1
K03880.01,CANDIDATE,1.803697292,1.5922,69.7,1,0.0296,25.8,741,18.507568,3.9854193,1783,2385.75,6438,4.33,1.166,1.054,1,0,0,0,0
